SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
545489,USD,2021,FY,2022-03-01,2023-03-01,21700000.0,21800000.0,9837700000.0,-7935500000.0,1902200000.0,-1110400000.0,-1073900000.0,,-41900000.0,791800000,-102100000.0,-102100000.0,689700000,8000000.0,697700000,-165300000.0,532400000,,532400000,532400000
545489,USD,2022,FY,2023-03-01,2023-03-01,22300000.0,22400000.0,15433900000.0,-12333300000.0,3100600000.0,-1828000000.0,-1763400000.0,,-69000000.0,1272600000,-160600000.0,-160600000.0,1112000000,207100000.0,1319100000,-321800000.0,997300000,,997300000,997300000
953886,USD,2018,FY,2019-02-27,2020-02-18,769392.0,769392.0,,,,-8118000.0,-3879000.0,-4239000.0,,-8118000,154000.0,154000.0,-7964000,,-7964000,31000.0,-7933000,,-7933000,-7933000
953886,USD,2019,FY,2020-02-18,2021-03-18,1321234.0,1321234.0,,,,-5814000.0,-3981000.0,-1833000.0,,-5814000,165000.0,165000.0,-5649000,,-5649000,167000.0,-5482000,,-5482000,-5482000
953886,USD,2020,FY,2021-03-18,2022-03-14,4710237.0,4710237.0,,,,-9766000.0,-4774000.0,-4992000.0,,-9766000,19000.0,19000.0,-9747000,,-9747000,9000.0,-9738000,,-9738000,-9738000
953886,USD,2021,FY,2022-03-14,2023-02-24,14410143.0,14410143.0,,,,-19335000.0,-5503000.0,-13832000.0,,-19335000,13000.0,13000.0,-19322000,,-19322000,,-19322000,,-19322000,-19322000
953886,USD,2022,FY,2023-02-24,2023-02-24,14410143.0,14410143.0,,,,-10596000.0,-5847000.0,-4749000.0,,-10596000,670000.0,675000.0,-9926000,,-9926000,,-9926000,,-9926000,-9926000
199984,USD,2018,FY,2018-12-21,2020-12-17,66100000.0,66400000.0,6442200000.0,-5747400000.0,694800000.0,-556200000.0,-438000000.0,,-118200000.0,138600000,-50900000.0,-54100000.0,87700000,,87700000,8200000.0,95900000,1900000.0,97800000,97800000
199984,USD,2019,FY,2019-12-20,2021-12-22,66600000.0,66900000.0,6498600000.0,-5767500000.0,731100000.0,-511400000.0,-452900000.0,,-58500000.0,219700000,-48100000.0,-51100000.0,171600000,-11200000.0,160400000,-32700000.0,127700000,-100000.0,127600000,127600000
199984,USD,2020,FY,2020-12-17,2022-12-21,66900000.0,67300000.0,5987600000.0,-5157000000.0,830600000.0,-554500000.0,-506100000.0,,-48400000.0,276100000,-42400000.0,-44600000.0,233700000,-180400000.0,53300000,-53100000.0,200000,-100000.0,100000,100000
160965,USD,2018,FY,2019-04-16,2019-04-16,30115063.0,30115063.0,3872000.0,-2584000.0,1288000.0,-2050000.0,-1957000.0,-93000.0,,-762000,-266000.0,-285000.0,-1028000,,-1028000,-2000.0,-1030000,,-1030000,-1030000
160965,USD,2019,FY,2020-07-24,2021-04-15,32526669.0,32526669.0,3655000.0,-2471000.0,1184000.0,-1777000.0,-1695000.0,-82000.0,,-593000,-93000.0,-265000.0,-686000,,-686000,5000.0,-681000,,-681000,-681000
160965,USD,2020,FY,2021-04-15,2022-04-15,38859032.0,38859032.0,4147000.0,-2909000.0,1238000.0,-1859000.0,-1769000.0,-90000.0,,-621000,-173000.0,-175000.0,-794000,0.0,-794000,-2000.0,-796000,,-796000,-796000
160965,USD,2021,FY,2022-02-16,2023-03-21,35558105.0,35558105.0,2218000.0,-1670000.0,548000.0,-1727000.0,-1642000.0,-85000.0,,-1179000,-136000.0,-194000.0,-1315000,854000.0,-461000,-2000.0,-463000,,-463000,-463000
160965,USD,2022,FY,2023-03-21,2023-03-21,48017654.0,48017654.0,913000.0,-1016000.0,-103000.0,-1139000.0,-1054000.0,-85000.0,,-1242000,-166000.0,-191000.0,-1408000,0.0,-1408000,-2000.0,-1410000,,-1410000,-1410000
445587,USD,2017,FY,2018-05-24,2018-05-24,44153000.0,45849000.0,593749000.0,-98581000.0,495168000.0,-338031000.0,-262734000.0,-75297000.0,,157137000,3300000.0,,160437000,,160437000,-48267000.0,112170000,,112170000,112170000
445587,USD,2018,FY,2019-05-23,2021-05-21,44911000.0,46151000.0,769432000.0,-129567000.0,639865000.0,-415053000.0,-321550000.0,-93503000.0,,224812000,38548000.0,,263360000,,263360000,-4344000.0,259016000,,259016000,259016000
445587,USD,2019,FY,2020-05-21,2022-05-20,45179000.0,45816000.0,840883000.0,-151305000.0,689578000.0,-440359000.0,-341600000.0,-98759000.0,,249219000,7606000.0,,256825000,,256825000,-53816000.0,203009000,,203009000,203009000
445587,USD,2020,FY,2021-05-21,2022-05-20,45140000.0,45674000.0,847522000.0,-161907000.0,685615000.0,-456058000.0,-334183000.0,-121875000.0,,229557000,58663000.0,,288220000,,288220000,-62695000.0,225525000,,225525000,225525000
445587,USD,2021,FY,2022-05-20,2022-05-20,45445000.0,45881000.0,1031753000.0,-188158000.0,843595000.0,-586889000.0,-423486000.0,-163403000.0,,256706000,49840000.0,,306546000,-115986000.0,190560000,-54055000.0,136505000,,136505000,136505000
11795344,USD,2018,FY,2018-12-31,2019-12-27,5489210.0,5489210.0,,,,-5435530.0,-5207877.0,-227653.0,,-5435530,-293401.0,-293401.0,-5728931,-319161.0,-6048092,,-6048092,,-6048092,-6048092
11795344,USD,2019,FY,2019-12-27,2020-11-16,7533677.0,7533677.0,,,,-1394637.0,-1071269.0,-323368.0,,-1394637,-1104240.0,-1100494.0,-2498877,23633.0,-2475244,,-2475244,,-2475244,-2475244
11795344,USD,2020,FY,2020-11-16,2021-11-15,7533677.0,7533677.0,,,,-2413093.0,-2306296.0,-106797.0,,-2413093,-1576663.0,-1576663.0,-3989756,838547.0,-3151209,,-3151209,,-3151209,-3151209
11795344,USD,2021,FY,2021-10-13,2022-11-14,7533677.0,7533677.0,,,,-19987286.0,-19690639.0,-296647.0,,-19987286,14000.0,,-19973286,,-19973286,,-19973286,,-19973286,-19973286
11795344,USD,2022,FY,2022-11-14,2023-11-14,7533677.0,7533677.0,,,,-2577136.0,-2008167.0,-568969.0,,-2577136,38343.0,,-2538793,104339.0,-2434454,,-2434454,,-2434454,-2434454
1214552,USD,2019,FY,2020-02-26,2022-02-25,263013000.0,263013000.0,4805239000.0,-1196313000.0,3608926000.0,-4110469000.0,-2318700000.0,-976695000.0,,-501543000,89840000.0,75934000.0,-411703000,,-411703000,-262636000.0,-674339000,,-674339000,-674339000
1214552,USD,2020,FY,2021-02-05,2023-02-17,263726000.0,263726000.0,3378000000.0,-876000000.0,2502000000.0,-5941000000.0,-2310000000.0,-2753000000.0,,-3439000000,-1092000000.0,-145000000.0,-4531000000,-151000000.0,-4682000000,97000000.0,-4585000000,,-4585000000,-4585000000
1214552,USD,2021,FY,2022-02-25,2023-02-17,621012000.0,681916000.0,5992000000.0,-1156000000.0,4836000000.0,-4294000000.0,-2022000000.0,-1425000000.0,,542000000,-729000000.0,-425000000.0,-187000000,-113000000.0,-300000000,-52000000.0,-352000000,,-352000000,-352000000
1214552,USD,2022,FY,2023-02-17,2023-02-17,615891000.0,615891000.0,8399000000.0,-1499000000.0,6900000000.0,-5009000000.0,-2466000000.0,-1502000000.0,,1891000000,187000000.0,162000000.0,2078000000,-89000000.0,1989000000,-96000000.0,1893000000,,1893000000,1893000000
12444265,USD,2020,FY,2021-02-16,2022-03-28,38651795.0,38651795.0,1436000.0,,,-9348000.0,-1351000.0,-7997000.0,,-7912000,1000.0,1000.0,-7911000,586000.0,-7325000,,-7325000,,-7325000,-7325000
12444265,USD,2021,FY,2022-03-28,2023-03-27,20057534.0,20057534.0,,,,-19584000.0,-7279000.0,-12305000.0,,-19584000,135000.0,84000.0,-19449000,-81157000.0,-100606000,,-100606000,,-100606000,-100606000
12444265,USD,2022,FY,2023-03-27,2023-03-27,40601936.0,40601936.0,,,,-45237000.0,-12876000.0,-32361000.0,,-45237000,2381000.0,2392000.0,-42856000,,-42856000,,-42856000,,-42856000,-42856000
638468,USD,2018,FY,2019-02-15,2021-02-19,70208165.0,93642168.0,322920000.0,-110470000.0,212450000.0,-54958000.0,-37074000.0,,-7453000.0,159698000,1196000.0,,160894000,-3112000.0,157782000,-9731000.0,148051000,,115866000,108312000
638468,USD,2019,FY,2020-01-30,2022-02-18,92851327.0,116192951.0,350170000.0,-122102000.0,228068000.0,-58059000.0,-40329000.0,,-7510000.0,171187000,10635000.0,,181822000,-11548000.0,170274000,-15036000.0,155238000,,128628000,121074000
638468,USD,2020,FY,2021-02-19,2023-02-17,113811471.0,133969296.0,339465000.0,-169216000.0,170249000.0,-194266000.0,-37348000.0,,-7640000.0,-24017000,322594000.0,,298577000,-138188000.0,160389000,-40393000.0,196157000,,170949000,163395000
638468,USD,2021,FY,2022-02-18,2023-02-17,113811471.0,133969296.0,466087000.0,-212005000.0,254082000.0,-225304000.0,-45575000.0,,-7215000.0,28778000,335832000.0,,364610000,24915000.0,389525000,-46285000.0,377807000,,339300000,317412000
638468,USD,2022,FY,2023-02-17,2023-02-17,165355167.0,199112630.0,948401000.0,-557617000.0,390784000.0,-226683000.0,-53990000.0,,-8732000.0,164101000,201668000.0,,365769000,-8705000.0,357064000,-17484000.0,353827000,,325783000,284829000
1250894,USD,2020,FY,2021-03-10,2022-03-22,15215747.0,15215747.0,4780000.0,,,-18081000.0,-5502000.0,-11448000.0,-1131000.0,-13301000,-1052000.0,-634000.0,-14353000,,-14353000,,-14353000,,-14353000,-49469000
1250894,USD,2021,FY,2022-03-22,2023-03-30,90375022.0,90375022.0,4782000.0,,,-80020000.0,-28780000.0,-44586000.0,-6654000.0,-75238000,-34621000.0,-3432000.0,-109859000,,-109859000,8899000.0,-100960000,,-100960000,-103244000
1250894,USD,2022,FY,2023-03-30,2023-03-30,91105265.0,91105265.0,5747000.0,,,-112497000.0,-40552000.0,-58908000.0,-13037000.0,-106750000,1385000.0,-972000.0,-105365000,,-105365000,461000.0,-104904000,,-104904000,-104904000
63877,USD,2018,FY,2019-02-22,2021-02-19,1758000000.0,1770000000.0,30578000000.0,-12706000000.0,17872000000.0,-14222000000.0,-9744000000.0,-2300000000.0,-2178000000.0,3650000000,-610000000.0,-721000000.0,3040000000,-167000000.0,2873000000,-539000000.0,2334000000,34000000.0,2368000000,2368000000
63877,USD,2019,FY,2020-02-21,2022-02-18,1768000000.0,1781000000.0,31904000000.0,-13231000000.0,18673000000.0,-14141000000.0,-9765000000.0,-2440000000.0,-1936000000.0,4532000000,-392000000.0,-576000000.0,4140000000,-63000000.0,4077000000,-390000000.0,3687000000,,3687000000,3687000000
63877,USD,2020,FY,2021-02-19,2023-02-17,1773000000.0,1786000000.0,34608000000.0,-15003000000.0,19605000000.0,-14248000000.0,-9696000000.0,-2420000000.0,-2132000000.0,5357000000,-389000000.0,-500000000.0,4968000000,,4968000000,-497000000.0,4471000000,24000000.0,4495000000,4495000000
63877,USD,2021,FY,2022-02-18,2023-02-17,1768286969.0,1782000000.0,43075000000.0,-18537000000.0,24538000000.0,-16113000000.0,-11324000000.0,-2742000000.0,-2047000000.0,8425000000,-214000000.0,-490000000.0,8211000000,,8211000000,-1140000000.0,7071000000,,7071000000,7071000000
63877,USD,2022,FY,2023-02-17,2023-02-17,1771230274.0,1786000000.0,43653000000.0,-19142000000.0,24511000000.0,-16149000000.0,-11248000000.0,-2888000000.0,-2013000000.0,8362000000,-56000000.0,-375000000.0,8306000000,,8306000000,-1373000000.0,6933000000,,6933000000,6933000000
445589,USD,2018,FY,2019-03-11,2021-03-11,12756191.0,12756191.0,125589000.0,-110329000.0,15260000.0,-47231000.0,-28496000.0,,-4897000.0,-31971000,250000.0,-106000.0,-31721000,-7101000.0,-38822000,6000.0,-38816000,,-38816000,-38816000
445589,USD,2019,FY,2020-03-27,2021-03-11,13070898.0,13070898.0,113981000.0,-91412000.0,22569000.0,-37907000.0,-24687000.0,,-4371000.0,-15338000,119000.0,-410000.0,-15219000,,-15219000,-10000.0,-15229000,,-15229000,-15229000
445589,USD,2020,FY,2021-03-11,2022-03-24,13144314.0,13144314.0,76570000.0,-52890000.0,23680000.0,-29204000.0,-20919000.0,,-1711000.0,-5524000,-1286000.0,-1524000.0,-6810000,,-6810000,-10000.0,-6820000,,-6820000,-6820000
445589,USD,2021,FY,2022-03-24,2022-03-24,13115384.0,13115384.0,71585000.0,-51254000.0,20331000.0,-26796000.0,-20494000.0,,-653000.0,-6465000,806000.0,-1011000.0,-5659000,,-5659000,,-5659000,,-5659000,-5659000
953888,USD,2018,FY,2019-03-07,2020-03-05,55304083.0,55304083.0,5945000.0,,,-76117000.0,-16002000.0,-57934000.0,-2181000.0,-70172000,1818000.0,2821000.0,-68354000,7012000.0,-61342000,4282000.0,-57060000,,-57060000,-67151000
953888,USD,2019,FY,2020-03-05,2021-03-04,57093454.0,57093454.0,6011000.0,,,-77356000.0,-17727000.0,-57601000.0,-2028000.0,-71345000,44000.0,3000.0,-71301000,-95078000.0,-166379000,12656000.0,-153723000,,-153723000,-164872000
953888,USD,2020,FY,2021-03-04,2022-03-03,75835378.0,75835378.0,6914000.0,,,-64183000.0,-14845000.0,-49338000.0,,-57269000,-5939000.0,-3270000.0,-63208000,-537000.0,-63745000,,-63745000,,-63745000,-75868000
953888,USD,2021,FY,2022-03-03,2023-03-02,101286351.0,101286351.0,10988000.0,,,-82638000.0,-17136000.0,-65502000.0,,-71650000,-2725000.0,-2730000.0,-74375000,-1872000.0,-76247000,,-76247000,,-76247000,-88386000
953888,USD,2022,FY,2023-03-02,2023-03-02,150939337.0,150939337.0,39019000.0,,,-102242000.0,-17834000.0,-84408000.0,,-63223000,444000.0,466000.0,-62779000,-2233000.0,-65012000,-4444000.0,-69456000,,-69456000,-69456000
919941,USD,2018,FY,2019-03-08,2019-03-08,23070000.0,22585000.0,22779000.0,,,-36259000.0,-26607000.0,,,-13480000,13122000.0,13122000.0,-358000,-68503000.0,-68861000,11478000.0,-57383000,,-58099000,-58099000
919941,USD,2019,FY,2020-03-16,2021-03-24,22475000.0,22475000.0,22205000.0,,,-29752000.0,-23810000.0,,,-7547000,12998000.0,12998000.0,5451000,51772000.0,57223000,-12627000.0,44596000,-1890000.0,39188000,39188000
919941,USD,2020,FY,2021-03-24,2022-03-17,22274000.0,22274000.0,18983000.0,,,-31452000.0,,,,-12469000,45359000.0,8495000.0,32890000,-3007000.0,29883000,-9374000.0,20509000,-632000.0,18816000,18816000
919941,USD,2021,FY,2022-03-17,2023-03-16,22059000.0,22059000.0,20924000.0,-24457000.0,-3533000.0,-15543000.0,,,,-19076000,11799000.0,11799000.0,-7277000,88616000.0,81339000,-17705000.0,63634000,,59203000,59203000
919941,USD,2022,FY,2023-03-16,2023-03-16,22024000.0,22024000.0,15228000.0,-18883000.0,-3655000.0,-7607000.0,,,,-11262000,10437000.0,10437000.0,-825000,-59640000.0,-60465000,14943000.0,-45522000,,-48907000,-48907000
919864,USD,2018,FY,2019-02-02,2021-02-25,48800000.0,48900000.0,1460400000.0,-1188400000.0,272000000.0,-153900000.0,-153900000.0,,,118100000,100000.0,-900000.0,118200000,-23200000.0,95000000,-19300000.0,75700000,,75700000,75700000
919864,USD,2019,FY,2020-02-27,2022-02-24,47900000.0,48400000.0,1736900000.0,-1404500000.0,332400000.0,-179500000.0,-179500000.0,,,152900000,-6100000.0,-6800000.0,146800000,,146800000,-33500000.0,113300000,,113300000,113300000
919864,USD,2020,FY,2021-02-25,2023-02-24,48000000.0,48500000.0,1935600000.0,-1553600000.0,382000000.0,-223100000.0,-223100000.0,,,158900000,-13600000.0,-10600000.0,145300000,-7100000.0,138200000,-31600000.0,106600000,,106600000,106600000
919864,USD,2021,FY,2022-02-24,2023-02-24,48200000.0,48600000.0,2036400000.0,-1670200000.0,366200000.0,-256000000.0,-256000000.0,,,110200000,-23700000.0,-23400000.0,86500000,-2900000.0,83600000,-14000000.0,69600000,,69600000,69600000
919864,USD,2022,FY,2023-02-24,2023-02-24,48200000.0,48500000.0,2242800000.0,-1820000000.0,422800000.0,-262800000.0,-262800000.0,,,160000000,-32800000.0,-31000000.0,127200000,189000000.0,316200000,-70400000.0,245800000,,245800000,245800000
445591,USD,2018,FY,2019-02-27,2021-02-25,126583000.0,126583000.0,223807000.0,-12377000.0,211430000.0,-458874000.0,-265758000.0,-187163000.0,,-247444000,3508000.0,5348000.0,-243936000,,-243936000,-1256000.0,-245192000,,-245192000,-245192000
445591,USD,2019,FY,2020-02-27,2022-03-01,147199000.0,147199000.0,339076000.0,-11344000.0,327732000.0,-574277000.0,-325638000.0,-240385000.0,,-246545000,12162000.0,11165000.0,-234383000,,-234383000,-876000.0,-235259000,,-235259000,-235259000
445591,USD,2020,FY,2021-02-25,2023-02-28,157331000.0,157331000.0,441755000.0,-10211000.0,431544000.0,-718130000.0,-388661000.0,-319130000.0,,-286586000,5613000.0,6610000.0,-280973000,,-280973000,-611000.0,-281584000,,-281584000,-281584000
445591,USD,2021,FY,2022-03-01,2023-02-28,160663000.0,160663000.0,484145000.0,-10843000.0,473302000.0,-643741000.0,-396028000.0,-239415000.0,,-170439000,2920000.0,591000.0,-167519000,,-167519000,-351000.0,-167870000,,-167870000,-167870000
445591,USD,2022,FY,2023-02-28,2023-02-28,161852000.0,161852000.0,517235000.0,-10166000.0,507069000.0,-730665000.0,-369090000.0,-361575000.0,,-223596000,10152000.0,6610000.0,-213444000,,-213444000,-2531000.0,-215975000,,-215975000,-215975000
10656706,USD,2021,FY,2022-02-10,2023-04-21,35876712.0,35876712.0,,-7121669.0,-7121669.0,,,,,-7121669,23699.0,23699.0,-7097970,-2115071.0,-9213041,,-9213041,,-9213041,-9213041
10656706,USD,2022,FY,2023-04-21,2023-04-21,43125000.0,43125000.0,,-4849949.0,-4849949.0,,,,,-4849949,4645291.0,4645291.0,-204658,18971871.0,18767213,-772892.0,17994321,,17994321,17994321
654226,USD,2018,FY,2019-01-15,2019-01-15,20066824.0,20066824.0,,,,-2029427.0,-1474754.0,,,-2029427,-2400428.0,-2400428.0,-4429855,-2861.0,-4432716,,-4432716,,-4432716,-4432716
654226,USD,2019,FY,2020-01-14,2020-12-21,22984703.0,22984703.0,11564.0,,,-3403610.0,-1753589.0,,,-3392046,-534512.0,-531482.0,-3926558,-977110.0,-4903668,,-4903668,,-4903668,-4903668
654226,USD,2020,FY,2020-12-21,2021-12-06,23504820.0,23504820.0,503512.0,-22500.0,481012.0,-2429241.0,-2023321.0,,,-1948229,-522789.0,-522789.0,-2471018,1761675.0,-709343,,-709343,,-709343,-709343
654226,USD,2021,FY,2021-12-06,2022-12-29,23877629.0,23877629.0,2028551.0,-38149.0,1990402.0,-1946109.0,-1634821.0,,,44293,-907186.0,-907186.0,-862893,,-862893,,-862893,,-862893,-862893
654226,USD,2022,FY,2022-12-29,2022-12-29,24391961.0,24391961.0,2927819.0,-45950.0,2881869.0,-2399142.0,-2055313.0,,,482727,-655971.0,-655971.0,-173244,,-173244,,-173244,,-173244,-173244
11819344,USD,2022,FY,2023-03-31,2023-03-31,31248997.0,31248997.0,,,,-4515112.0,-4515112.0,,,-4515112,,,-4515112,2959199.0,-1555913,-690232.0,-2246145,,-2246145,-2246145
12442266,USD,2018,FY,2018-12-28,2020-03-27,47661235.0,47661235.0,8014500.0,-7181100.0,833400.0,-317850.0,-317850.0,,,515550,-3663.0,-3663.0,511887,,511887,-92227.0,419660,,419660,419660
12442266,USD,2019,FY,2020-01-07,2020-11-17,47661235.0,47661235.0,,,,-64460.0,-64460.0,,,-64460,-826.0,-826.0,-65286,,-65286,-9871.0,-75157,,-75157,-75157
12442266,USD,2020,FY,2020-11-17,2021-11-22,47661235.0,47661235.0,,,,-71541.0,-71541.0,,,-71541,-1558.0,-1558.0,-73099,,-73099,,-73099,,-73099,-73099
12442266,USD,2021,FY,2021-11-22,2022-11-21,47661235.0,47661235.0,,,,-2990656.0,-867206.0,-2123450.0,,-2990656,-178.0,-178.0,-2990834,,-2990834,,-2990834,,-2990834,-2990834
12442266,USD,2022,FY,2022-11-12,2023-07-21,47661235.0,47661235.0,1197500.0,-938000.0,259500.0,-7953078.0,-2667903.0,-5285175.0,,-7693578,-4250.0,-4250.0,-7697828,,-7697828,,-7697828,,-7697828,-7697828
445593,USD,2019,FY,2020-02-26,2022-02-28,137295837.0,138286778.0,943042000.0,-390664000.0,552378000.0,-340193000.0,-31081000.0,,-275046000.0,212185000,-107601000.0,-107601000.0,104584000,-16315000.0,88269000,-1507000.0,86762000,,84969000,84969000
445593,USD,2020,FY,2021-02-26,2022-02-28,137588964.0,138710430.0,870584000.0,-378454000.0,492130000.0,-339790000.0,-35774000.0,,-267703000.0,152340000,-106061000.0,-109568000.0,46279000,24918000.0,71197000,-1349000.0,69848000,,72803000,72803000
445593,USD,2021,FY,2022-02-28,2022-02-28,137588964.0,138710430.0,942409000.0,-407648000.0,534761000.0,-363868000.0,-45452000.0,,-275597000.0,170893000,-116091000.0,-116419000.0,54802000,-20157000.0,34645000,-1361000.0,33284000,,35489000,35489000
10384289,USD,2019,FY,2020-05-07,2022-05-02,46653451.0,46653451.0,132507000.0,-73685000.0,58822000.0,-107026000.0,-56204000.0,,-8516000.0,-48204000,-3032000.0,-2925000.0,-51236000,,-51236000,-129000.0,-51365000,,-51365000,-51365000
10384289,USD,2020,FY,2021-05-07,2023-04-28,29370594.0,29370594.0,170358000.0,-93673000.0,76685000.0,-123462000.0,-65295000.0,,-8212000.0,-46777000,-3871000.0,,-50648000,,-50648000,-4000.0,-50652000,,-50652000,-50652000
10384289,USD,2021,FY,2022-05-02,2023-04-28,63823270.0,63823270.0,310021000.0,-169019000.0,141002000.0,-312143000.0,-185871000.0,,-42608000.0,-171141000,-3038000.0,,-174179000,45416000.0,-128763000,5639000.0,-123124000,,-123124000,-123124000
120923,USD,2018,FY,2019-02-27,2021-04-12,104800000.0,107000000.0,1941200000.0,-1313400000.0,627800000.0,-429100000.0,-392400000.0,,-36700000.0,198700000,-29100000.0,-36800000.0,169600000,-11700000.0,157900000,-51200000.0,106700000,,106700000,106700000
